handshake_duration,time_to_migration,migration_duration,packets_before_migration,total_bidi_streams_client_init,total_udi_streams_client_init,bytes_sent_client,bytes_sent_server,implementation,version_negotiation_occurred,retry_occurred,migration_type,path_validation_initiated,connection_close_type,Target
11.31672505985382,76.93284151841323,1.4381147719074825,11.0,1.0,4.0,3306.049795381621,3320.670906453038,aioquic,No,No,DURING_DOWNLOAD,Yes,CLIENT_CLOSE,199.65361141942284
11.077197886668,13.246598659111452,1.197275033552662,13.0,1.0,4.0,7269.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,22.18417675417061
9.372889090020804,10.523408148686071,0.8764878905340208,13.0,1.0,4.0,7194.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,15.529131497659396
9.788689791711356,75.49877636698723,1.2431641185811046,12.0,1.0,4.0,3299.462929769069,3244.042238594722,aioquic,No,No,AFTER_DOWNLOAD,Yes,CLIENT_CLOSE,1081.9957131876154
2.381119453489071,2.3845988326785688,0.1335917702660186,11.0,1.0,1.0,5677.0,4675.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.8405537620354493
3.211069539848449,4.181605295184823,0.5679087115522529,8.0,1.0,3.0,6070.0,7163.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,6.9502583812790855
1.7928444660335723,1.8618177021726467,0.1145503759759019,11.0,1.0,1.0,5677.0,4695.188725490237,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.3644347667771846
11.137496302385635,35.19022574042336,0.9387358587701197,11.0,1.0,4.0,3283.0,3195.0,aioquic,No,No,AFTER_DOWNLOAD,Yes,CLIENT_CLOSE,1077.1678703637572
3.7129335104105374,4.729977107000144,0.5551387627874899,8.0,1.0,3.0,6070.0,7162.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,7.029501772058065
11.64247204853329,67.1213951238863,1.0825286614274574,12.0,1.0,4.0,3425.0,3436.376248366168,aioquic,No,No,DURING_DOWNLOAD,Yes,CLIENT_CLOSE,353.6989561784549
3.491230791794355,4.34905803246427,0.5417388824288845,8.0,1.0,3.0,6070.0,7162.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,6.8057628395288345
8.576547032496984,19.87206204414355,15.68707997440092,6.0,1.0,4.0,3372.147133480966,3397.9595777400305,aioquic,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,652.7095728614134
7.8838697937247195,9.27096999954754,1.028063870108418,13.0,1.0,4.0,7194.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,14.03237264771826
1.8426716701262573,1.9005065909922467,0.10320707951138104,11.0,1.0,1.0,5730.0,4730.323281261451,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.414305821294697
9.542543904203951,23.839491333757117,16.146042212593645,7.0,1.0,4.0,3199.020850551425,3263.0,aioquic,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,322.24649187532185
